"HospitalID
DoH Short Code",Hospital,"HospitalID
DoH Short Code",LATITUDE,LONGITUDE,Region,Province,Address,Contact,Type,Service Capability Level,Capacity,"COVID Capacity
(Y/N)",Notes
586,JOSE R. REYES MEMORIAL MEDICAL CENTER,586,14.61416,120.98189,NCR,Metro Manila,"San Lazaro Compound, Rizal Avenue, Sta. Cruz, Manila",7119491-98 / 7321077 / 7321629 fax / josereyesmedical@yahoo.com,Public - DOH Retained,Level 3,450,,
32020,"VALENZUELA CITICARE MEDICAL CENTER- TIMOG HILAGA PROVIDENCE GROUP, INC.",32020,14.69557,120.96298,NCR,Metro Manila,"Km 14 McArthur Highway, Malinta, Valenzuela City",(02) 860 9300 / 8609300 / 860 9355 fax / valenzuelaciticare@yahoo.com / adminoffice@citicare.com.ph,Private,Level 2,40,,
6596,TONDO MEDICAL CENTER,6596,14.63511,120.96312,NCR,Metro Manila,"Honorio Lopez Boulevard., Balut, Tondo, Manila",(02) 8860 9300,Public - DOH Retained,Level 3,200,,
648,MARIKINA VALLEY MEDICAL CENTER,648,14.63496,121.10391,NCR,Metro Manila,"Sumulong Highway cor. Aguinaldo St., Brgy. Sto. Nino, Marikina City",02-86822222 / 6823399 / 6813398 fax / marikina_vmc@yahoo.com,Private,,,,
3066,PHILIPPINE NATIONAL POLICE GENERAL HOSPITAL,3066,14.60974,121.05211,NCR,Metro Manila,"Camp Crame, Quezon City",7220670 / 5348531 / pnpghphilhealthsection@gmail.com,Public (Military),Level 2,176,,
7359,NATIONAL CENTER FOR MENTAL HEALTH,7359,14.5816,121.04127,NCR,Metro Manila,"#9 De Febrero St., Mandaluyong City
254 Amang Rodriguez Avenue, Manggahan,",5319001-09 / 5318682,Public - DOH Retained,Level 3,4200,,
523,Dr. Victor R. Potenciano Medical Center,523,14.6770238,121.0499221,NCR,Metro Manila,"#163 Edsa, Mandaluyong City",4649999 / 5321764 fax,Private,Level 3,178,,
35564,PASIG DOCTORS MEDICAL CENTER INC.,35564,14.60094,121.09226,NCR,Metro Manila,"#254 Amang Rodriguez Ave., Manggahan, Pasig City",02-88787362 / 9972950 / pdmc.secretariat@yahoo.com,Private,Level 2,80,,
615,LAS PINAS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER,615,14.47162,120.97382,NCR,Metro Manila,"Bernabe Compound, Pulanglupa, Las Pinas City",02-8720509 / 8730556 / 8730557 fax,Public - DOH Retained,Level 2,200,,
615,LAS PINAS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER,615,14.47162,120.97382,NCR,Metro Manila,"Bernabe Compound, Pulanglupa, Las Pinas City",,Public,,,,Same location as H338
4124,QUEZON CITY GENERAL HOSPITAL,4124,14.66111,121.01815,NCR,Metro Manila,"Seminary Road, EDSA, Quezon City",4261383 / 4261321 / 9207081 fax / jobsaando@yahoo.com / jobsamd@yahoo.com,Public,Level 3,250,,
3499,OSPITAL NG MUNTINLUPA,3499,14.41418,121.04418,NCR,Metro Manila,"Civic Drive, Filinvest Corporate City, Alabang, Muntinlupa City",7710457,Public,Level 2,149,,
32017,"UNIHEALTH PARANAQUE HOSPITAL AND MEDICAL CENTER, INC.",32017,14.46452,121.01961,NCR,Metro Manila,"Dr. A. Santos Ave., Brgy. San Isidro, Sucat Rd., Paranaque City",02-88320636 / balmesclaire17@yahoo.com,Private,Level 2,100,,
,The Premier Medical Center,,14.4886713,120.9928554,NCR,Metro Manila,"Lot 2, Amvel Business Park, Dr. A. Santos Ave., Brgy. San Dionisio, Sucat Rd., Paranaque City",Premier_hospital@yahoo.com,Private,Level 2,50,,
656,"Medical Center Paranaque, Inc.",656,14.4585451,121.0334694,NCR,Metro Manila,"Dr. A. Santos Ave., Sucat Road, Paranaque City",8256911 / 8262121 fax / mcpi. directorsoffice@gmail.com,Private,Level 3,95,,
32019,ALLIED CARE EXPERTS (ACE) MEDICAL CENTER VALENZUELA,32019,14.7152596,120.957402,NCR,Metro Manila,"548 McArthur Highway, Malanday, Valenzuela",(02) 8332 0531 / 02-3660000 / 3320531 fax / acemc_valenzuela@yahoo.com,Private,Level 2,99,,
22598,STA. ANA HOSPITAL,22598,14.58357,121.01645,NCR,Metro Manila,"New Panaderos St., Sta. Ana, Manila","staanahospital@yahoo.com
(02) 8516 6790",Public,Level 2,300,,
12505,OUR LADY OF LOURDES HOSPITAL,12505,14.594906,121.0225743,NCR,Metro Manila,"#46 P. Sanchez St., Sta. Mesa, Manila City",02-7168001-20 / 7147153 fax / www.olih-manila.com,Private,Level 3,230,,
5032,UP-PHILIPPINE GENERAL HOSPITAL,5032,14.57801,120.98554,NCR,Metro Manila,"Taft Avenue, Ermita, Manila",5548450 / 5242221 fax / pgh_director@yahoo.com,Public,Level 3,1334,,
4639,VICTORIANO LUNA MEDICAL CENTER (Old name: AFP Medical Center),4639,14.63468,121.0521,NCR,Metro Manila,"V. Luna Road, Quezon City",4262701 / 9249726 fax / registrar.afpmc@gmail.com,Public (Military),Level 3,1200,,
4437,SOUTH SUPERHIGHWAY MEDICAL CENTER,4437,14.47496,121.04482,NCR,Metro Manila,"Km. 17, West Service Rd., Brgy. Marcelo, Paranaque City",046-6423433 / 02-8234344 / 8218452 fax / erly_43@yahoo.com,Private,Level 2,50,,
2407,"FEU - DR. NICANOR REYES MEDICAL FOUNDATION, INC.",2407,14.69889,121.06717,NCR,Metro Manila,"Regalado Avenue cor. Dahlia, West Fairview, Quezon City",02-89838338 / 4270213 / 9835817 fax / info@feu-nrmf.ph,Private,Level 3,300,,
5084,"SAN JUAN DE DIOS EDUCATIONAL FOUNDATION, INC.",5084,14.53858,120.99337,NCR,Metro Manila,"#2772 Roxas Blvd., Pasay City","8319731-36 / 8316921 fax /
vphs@sanjuandedios.org",Private,Level 3,230,,San Juan de Dios Educational Foundation Inc. - Hospital
6034,ADVENTIST MEDICAL CENTER MANILA,6034,14.55596,120.99532,NCR,Metro Manila,"#1975 Donada St., Pasay City",02-85259191 / 5243256 fax,Private,Level 3,150,,
655,MEDICAL CENTER MANILA,655,14.5825607,120.9855384,NCR,Metro Manila,"#1122 General Luna St., Ermita, Manila City",5238131-65 / 5223799 / 5243440 fax / mcm_directorsoffice@yahoo.com,Private,Level 3,200,,
768,ST. JUDE GENERAL HOSPITAL AND MEDICAL CENTER,768,14.6158156,120.989331,NCR,Metro Manila,"Don Quijote cor. Dimasalang St., Sampaloc, Manila City",7312761-65 / 3109027 fax / hrd.stjudehospital@gmail.com / admistjudehosp'2gmail.com,Private,Level 3,50,,
6037,MARY JOHNSTON HOSPITAL,6037,14.6090156,120.9661138,NCR,MEtro Manila,"#1221 Juan Nolasco St., Tondo, Manila City",02-2454021-25 / 2474077 fax / maryjohnstonhospital@yahoo.com.ph,Private,Level 3,120,,
699,PASAY CITY GENERAL HOSPITAL,699,14.54929,121.00099,NCR,Metro Manila,"P. Burgos St., Pasay City",8336022 / 8313285 / 5513735,Public,Level 3,150,,
7516,"NOVALICHES GENERAL HOSPITAL, INC.",7516,14.7095,121.03886,NCR,Metro Manila,"#793 Quirino Highway, Gulod, Novaliches,
Quezon City",02-84268888 / 9361817 / 9360181 / novagen_hospital@yahoo.com,Private,Level 2,1000,,
36392,"MARIKINA DOCTORS HOSPITAL AND MEDICAL CENTER, INC.",36392,14.62145,121.08291,NCR,Metro Manila,"#10 Evangelista St., Brgy. Santolan, Pasig City",09498014867 / 5440172 / 5353838 / 3873 / 3934 / mdhmc2015@yahoo.com,Private,Level 2,54,,
3999,Manila Doctors Hospital,3999,14.5820156,120.9828937,NCR,Metro Manila,"#667 United Nations Ave., Ermita, Manila",02-5243011 / 5580888 / 5247376 fax / www.maniladoctors.com.ph,Private,Level 3,300,,
3498,"OSPITAL NG MAYNILA MEDICAL CENTER
",3498,14.56399,120.98643,NCR,Metro Manila,"Pres. Quirino Ave. cor. Roxas Blvd., Manila",5246063-69 / 5218490 fax / ommc_a@yahoo.com,Public,Level 3,300,,
2997,UNIVERSITY OF SANTO TOMAS HOSPITAL,2997,14.6113,120.99021,NCR,Metro Manila,"Espana Blvd., Manila City",02-87313001 / 7313001 loc 2345 / 7328189 fax / medicaldirector@usthospital.com.ph,Private,Level 3,700,,
727,RIZAL MEDICAL CENTER,727,14.56391,121.06613,NCR,Metro Manila,"Pasig Boulevard, Bagong Hog, Pasig City",865-5840099,Public - DOH Retained,Level 3,300,,
5710,"LAS PINAS CITY MEDICAL CENTER, INC.",5710,14.42973,121.00354,NCR,Metro Manila,"#1314 Marcos Alvarez Ave., Talon V, Las Pinas City",02-88062288 / 02-8005695 / loc 509 fax / lpcmc01@yahoo.com ,Private,Level 2,66,,
37100,"DILIMAN DOCTORS HOSPITAL, INC.",37100,14.66822,121.07611,NCR,Metro Manila,"251 Commonwealth Avenue, Matandang Balara, Quezon City",(02) 8883 6900,Private,,,,
2911,VETERANS MEMORIAL MEDICAL CENTER,2911,14.65637,121.03982,NCR,Metro Manila,"North Avenue, Diliman, Quezon City","veteransmed@gmail.com
(02) 8927 6426",Public (Military),Level 3,766,,
5104,THE MEDICAL CITY - ORTIGAS,5104,14.5900884,121.0690892,NCR,Metro Manila,"The Medical City Compound, Ortigas Ave., Pasig City",02-9881000 / 9887000 loc 6612 / 6314508 fax,Private,,,,
499,DR. JOSE FABELLA MEMORIAL HOSPITAL,499,14.60619,120.98422,NCR,Metro Manila,"Lope de Vega St., Sta. Cruz, Manila",7345561-65 / 7357146 fax / rfloresmcc2@yahoo.com / docmeng_ph@yahoo.com,Public - DOH Retained,Level 3,522,,
,VALENZUELA CITY GENERAL HOSPITAL,,14.68976,120.97807,NCR,Metro Manila,"Padrigal St., Karuhatan, Valenzuela City",2946711 / valgen_hosp@yahoo.com,Public - DOH Retained,Level 3,100,,Formerly known as VALENZUELA MEDICAL CENTER
572,"CHILD CARE, INC. (formerly HOSPITAL OF THE INFANT JESUS)",572,14.61403,120.98903,NCR,Metro Manila,"#1556 Laon Laan Road, Sampaloc, Manila City",02-87312772 / 7312771-76 / 3054344 / 3054350 fax / hij_recordssections652@yahoo.com,Private,Level 3,140,,
2244,AIR FORCE GENERAL HOSPITAL,2244,14.5169057,121.0199457,NCR,Metro Manila,"Gozar St., Colonel Jesus Villamor Air Base, Pasay City",8535056 / 8535043 / 5386701 LOC 4613 fax,Public (Military),Level 2,100,,
502,DR. JOSE N. RODRIGUEZ MEMORIAL HOSPITAL,502,14.76668,121.0647,NCR,Metro Manila,"St. Joseph Avenue (Dr. Uyguanco Street), Tala, Caloocan City",2942571-73 loc 127 / 9628209 fax / djnrmh2003@yahoo.com,Public - DOH Retained,Level 2,200,,
713,PHILIPPINE CHILDREN’S MEDICAL CENTER,713,14.64768,121.04149,NCR,Metro Manila,"Quezon Avenue corner Agham Road, Diliman, Quezon City",02-9246601 / 5889900 / 9240836 / 9240887 / 9240840 fax / hiss@pcmc.gov.ph / officeofthedirector@pcmc.gov.ph,Public - DOH Retained,Level 3,200,,
6046,NATIONAL CHILDREN’S HOSPITAL,6046,14.62035,121.02095,NCR,Metro Manila,"#226 E. Rodriguez Sr. Boulevard, Quezon City",7240656-59,Public - DOH Retained,Level 3,250,,
637,MAKATI MEDICAL CENTER,637,14.5593219,121.0148978,NCR,Metro Manila,"#2 Amorsolo St., Legaspi Village, Makati City",02-8888999 loc 3708 / 8400737 / 8925593 fax / QualityManagementDivision@makatimed.net.ph ,Private,Level 3,600,,
758,"ST. CLARE’S MEDICAL CENTER, INC.",758,14.5629,121.00123,NCR,Metro Manila,"#1838 Dian St., Palanan, Makati City",,Private,,,,
5738,MCU-FDT MEDICAL FOUNDATION HOSPITAL,5738,14.65769,120.98698,NCR,Metro Manila,"EDSA, Caloocan City",3672031-45 / 3654868 fax / mcu_medicaldirector@yahoo.com,Private,Level 3,215,,
714,PHILIPPINE HEART CENTER,714,14.64403,121.04843,NCR,Metro Manila,"East Avenue, Diliman, Quezon City",9252401 / loc 3259 fax / director@phc.gov.ph,Public - DOH Retained,Level 3,280-454,,
6711,"F.Y. MANALO MEDICAL FOUNDATION, INC.",6711,14.6642031,121.069112,NCR,Metro Manila,"Commonwealth Ave. cor. Tandang Sora Ave.,
Quezon City",,Private,,,,
23752,Commonwealth Hospital and Medical Center,23752,14.7315975,121.0606509,NCR,Metro Manila,"Lot 3 and 4, Neopolitan, Brgy. Pasong Putik, Novaliches, Quezon City",02-9300000 / 9300004 fax / chmc.ph@gmail.com,Private,Level 2,148,,
5688,MANDALUYONG CITY MEDICAL CENTER,5688,14.5762165,121.0354784,NCR,Metro Manila,"605 Boni Avenue, Mandaluyong City",6544363 / mandaluyingcitymedicalcenter@yahoo.com,Public,Level 2,150,,
5830,OSPITAL NG MAKATI,5830,14.5462995,121.0618633,NCR,Metro Manila,"Sampaguita St. cor. Gumamela St., Brgy.
Pembo, Makati City",88286316,Public,Level 3,300,,
6028,LUNG CENTER OF THE PHILIPPINES,6028,14.6474774,121.0457593,NCR,Metro Manila,"Quezon Avenue, Quezon City
",9246101-20 / 0246101 loc. 251 fax,Public - DOH Retained,Level 3,210,YES,
2245,"MEDICAL CENTER MUNTINLUPA, INC.",2245,14.3949343,121.0452202,NCR,Metro Manila,"#38 National Road, Putatan, Muntinlupa City",02-8611687 fax / mcmincoffice@gmail.com,Private,Level 2,95,,
3281,METROPOLITAN MEDICAL CENTER,3281,14.6097423,120.9786504,NCR,Metro Manila,"#1357 G. Masangkay St., Sta. Cruz, Manila City",2541111 loc 70038,Private,Level 3,300,,
698,"UHBI-PARAÑAQUE DOCTORS HOSPITAL, INC.",698,14.4858303,121.0286066,NCR,Metro Manila,"#175 Doña Soledad Ave., Betterliving Subd., Parañaque City",7760644-6 / 7760644 loc 8214 / paranaquedoctors@yahoo.com.ph,Private,Level 2,94,,
7520,QUIRINO MEMORIAL MEDICAL CENTER,7520,14.6221328,121.0725707,NCR,Metro Manila,"#175 Doña Soledad Ave., Betterliving Subd., Parañaque City",4212250 loc 7008 / 9134758,Public - DOH Retained,Level 3,460,,
4799,SAN LAZARO HOSPITAL,4799,14.613895,120.9806782,NCR,Metro Manila,"Quiricada St., Sta. Cruz, Manila",3099552 / 7116966 fax,Public,Level 3,500,YES,
1981,NATIONAL KIDNEY AND TRANSPLANT INSTITUTE,1981,14.6476071,121.0472131,NCR,Metro Manila,"East Avenue, Diliman, Quezon City",9810300 / 400 / 9225608 / 9240701 fax / pro@nkti.gov.ph,Public - DOH Retained,Level 3,315,,
3872,AMANG RODRIGUEZ MEMORIAL MEDICAL CENTER,3872,14.6360485,121.0984379,NCR,Metro Manila,"Sumulong Highway, Brgy. Sto. Nino, Marikina City",9420245 / 9415854 / amangrod@yahoo.com,Public - DOH Retained,Level 3,150,,
540,EAST AVENUE MEDICAL CENTER,540,14.641898,121.0479319,NCR,Metro Manila,"East Avenue, Quezon City",9252401 / loc 3259 fax / director@phc.gov.ph,Public - DOH Retained,Level 3,600,,
30973,"METRO NORTH MEDICAL CENTER AND HOSPITAL, INC.",30973,14.668888,121.0338128,NCR,Metro Manila,"#1001 Brgy. BahayTuro, Mindanao Ave., Quezon City",4268000 loc 365 / metronorthmedicalcenter@yahoo.com,Private,Level 2,80,,
5126,Sta. Teresita General Hospital,5126,14.6247644,121.0024765,NCR,Metro Manila,"#100 D. Tuazon St., Quezon City",7810301-06 / 7319803 / 7438770 fax / stgh.hrdept@yahoo.com,Private,Level 2,65,,
797,United Doctors Medical Center,797,14.617186,121.0018918,NCR,Metro Manila,"#6 N. Ramirez St., Brgy. Don Manuel",7810301-06 / 7319803 / 7438770,Private,Level 3,100,,
4515,"Capitol Medical Center, Inc.",4515,14.6343409,121.0226789,NCR,Metro Manila,"Quezon Ave., cor. Sct. Magbanua, Quezon City",3723825 loc 2136 / 4114320 fax / admin_officer@capitomedical.org,Private,Level 3,300,,
650,"MARY CHILES GENERAL HOSPITAL, INC.",650,14.6031691,120.9899707,NCR,Metro Manila,"#667 Gastambide St., Sampaloc, Manila City",7355341 loc 219 and 210,Private,Level 3,100,,
446,CHINESE GENERAL HOSPITAL & MEDICAL CENTER,446,14.6259849,120.9878665,NCR,Metro Manila,"#286 Blumentritt St., Sta. Cruz, Manila City",7114141 / 7318252 fax / cghmedicaldirector@yahoo.com,Private,Level 3,592,,
5683,UNIVERSITY OF THE EAST RAMON MAGSAYSAY MEMORIAL MEDICAL CENTER,5683,14.6066355,121.0207128,NCR,Metro Manila,"Aurora Blvd., Quezon City",7161853 loc 212 / 7161853 fax / uerm.edu.ph,Private,Level 3,307,,
5107,WORLD CITI MEDICAL CENTER,5107,14.6270794,121.0633224,NCR,Metro Manila,"#960 Aurora Blvd., Bagong Buhay, Quezon City",4629017 / 4384548 / 4384585 fax / 3625862 / 09189111729,Private,Level 3,276,,
493,DR. FE DEL MUNDO MEDICAL CENTER,493,14.6205989,121.0091686,NCR,Metro Manila,"#11 Banawe St., Brgy. Dona Josefa, Quezon City",7120845-49 / loc 563 fax / www.fedelmundo.com.ph,Private,Level 3,107,,
700,PASIG CITY GENERAL HOSPITAL,700,14.5724576,121.099205,NCR,Metro Manila,"M. Eusebio Avenue, Maybunga, Pasig City",6427381 / 6427380,Public,Level 3,200,,
1919,CARDINAL SANTOS MEDICAL CENTER,1919,14.5976107,121.0457217,NCR,Metro Manila,"Wilson St., Greenhills, San Juan City",02-7250001 / 7270001-17 / 7270050 fax / medicalaffairsdivision@yahoo.com / pdd@csmc.Ph,Private,Level 3,245,,
29741,"PACIFIC GLOBAL MEDICAL CENTER, INC.",29741,14.6884,121.030011,NCR,Metro Manila,"Lot 2b, Mindanao Ave., Brgy. Talipapa, Novaliches, Quezon City",9014941 / 6259629 fax / pgmcinclyahoo.com,Private,Level 2,100,,
5205,"MARIKINA ST. VINCENT GENERAL HOSPITAL, INC.",5205,14.650969,121.107638,NCR,Metro Manila,"#35 Bayan-Bayanan Avenue, Concepcion Uno, Marikina City",svgen.hospital@yahoo.com,Private,Level 2,90,,
715,PHILIPPINE ORTHOPEDIC CENTER,715,14.6277438,121.003448,NCR,Metro Manila,"Ma. Clara St. cor. Banawe St., Quezon City",02-73220454 / 7124601,Public - DOH Retained,Level 3,700,,
29735,PASIG CITY CHILDREN’S HOSPITAL CHILD’S HOPE,29735,14.5618504,121.0754326,NCR,Metro Manila,"Industria St. cor. Alcalde Jose St., Kapasigan, Pasig City",6432222,Public,Level 2,64,,
3179,LUIS HORA MEMORIAL REGIONAL HOSPITAL,3179,,,CAR,Mt. Province,"Abatan, Bauko",0908-3605899 / lhmrh_doh@yahoo.com,Public - DOH Retained,Level 2,75,,
1916,BENGUET GENERAL HOSPITAL,1916,,,CAR,Benguet,"Km. 5, Pico, La Trinidad",074-4224722 / 4225506 fax / beghmail.admin@yahoo.com,Public,Level 2,150,,
33716,CORDILLERA HOSPITAL OF THE DIVINE GRACE,33716,,,CAR,Benguet,"MB-73 Puguis, La Trinidad",074-4224902,Private,Level 2,74,,
6689,ST. LOUIS UNIVERSITY - HOSPITAL OF THE SACRED HEART,6689,,,CAR,Benguet,"Assumption Road Ext., Baguio City",074 - 4432000 / 4425700-02 / 4425642 fax / hospadmi@slu.edu.ph / assoriano@slu.edu.ph,Private,Level 3,180,,
274,BAGUIO GENERAL HOSPITAL AND MEDICAL CENTER,274,,,CAR,Benguet,"Governor Pack Road, Baguio City",074-4424216 / 4423809 / 4428097 fax / bghmc@yahoo.com / bgh.mcc@gmail.com,Public - DOH Retained,Level 2,150,,
2113,PINES CITY DOCTORS’ HOSPITAL,2113,,,CAR,Benguet,"Magsaysay Avenue, Baguio City",4453020 / 4452091 fax / pcdh_mail@yahoo.com,Private,Level 2,110,,
31935,"SAN FRANCISCO DOCTORS HOSPITAL, INC.",31935,,,Region 13,Agusan del Sur,"Brgy. Hubang, San Francisco",085-8391441 / sanfranciscodoctorshospital@yahoo.com,Private,Level 2,100,,
3561,MANUEL J. SANTOS HOSPITAL,3561,,,Region 13,Agusan del Sur,"554 Montilla Blvd., Butuan City",085-3414132 / 8156151 fax /archie.torres@gmail.com / admin@mjsantos.com.ph,Private,Level 2,100,,
3385,"BUTUAN PUERICULTURE CENTER NO. 394, INC",3385,,,Region 13,Agusan del Sur,"702 San Jose St., Butuan City",085-3415017 / 8151278 fax / butuan_maternity@yahoo.com,Private,Level 2,50,,
4707,ADELA SERRA TY MEMORIAL MEDICAL CENTER,4707,,,Region 13,Surigao del Sur,"Capitol Hills, Telaje, Tandag City",-,Public - DOH Retained,Level 2,200,,
3769,"BUTUAN DOCTORS’ HOSPITAL AND COLLEGE, INC.",3769,,,Region 13,Agusan del Sur,"J.C. Aquino Ave., Butuan City",3427000/159 / 3414233 fax / butuandoctors'@yahoo.com.ph,Private,Level 2,150,,
2143,BUTUAN MEDICAL CENTER,2143,,,Region 13,Agusan del Sur,"Km. 5, Baan, Butuan City",085-3427997 / butuanmedicalcenter@yahoo.com,Public,Level 2,100,,
1918,CARAGA REGIONAL HOSPITAL,1918,,,Region 13,Agusan del Sur,"Rizal St., Surigao City",086-8262459,Public - DOH Retained,Level 2,150,,
4611,D.O. PLAZA MEMORIAL HOSPITAL,4611,,,Region 13,Agusan del Sur,"Patin-ay, Prosperidad,",3437441 loc 106 / dopmhhospital@yahoo.com,Public,Level 2,100,,
34296,"ST. PAUL SURIGAO UNIVERSITY HOSPITAL, INC.",34296,,,Region 13,Surigao del Norte,"National Highway, Km. 4, Barangay Luna, Surigao City",086-8264325 / 8262567 fax / snormapat@yahoo.com,Private,Level 2,60,,
2821,ANDRES SORIANO MEMORIAL HOSPITAL COOPERATIVE,2821,,,Region 13,"Surigao
del Sur","Purok 1, Brgy. Cumawas, Bislig City",086-8533124-3125 / 8533124 fax / asmbc97@yahoo.com,Private,Level 2,75,,
